id,player_fifa_api_id,player_api_id,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
84079,2155,34261,2015-12-03 00:00:00,67,67,right,medium,high,55,66,61,66,58,64,56,54,60,64,64,65,65,66,47,73,72,58,82,66,78,35,69,66,53,31,39,23,13,12,11,10,11
84116,200105,212520,2016-02-04 00:00:00,69,71,right,medium,medium,61,32,64,68,33,62,43,35,57,67,67,74,70,65,68,57,77,66,65,28,73,72,35,65,54,67,70,68,13,10,11,15,6
84132,49468,46741,2013-07-12 00:00:00,65,65,right,medium,medium,11,14,13,36,13,10,11,10,27,15,46,33,62,70,52,33,58,32,67,10,40,25,12,33,19,14,14,12,66,64,68,65,63
84144,188970,142186,2016-02-18 00:00:00,67,68,left,medium,medium,63,46,46,66,57,62,62,60,67,67,68,53,72,71,71,55,72,81,70,57,75,68,63,68,52,54,62,58,16,16,12,10,8
84169,194953,167557,2016-06-02 00:00:00,67,71,right,medium,medium,53,25,66,67,24,39,37,33,63,58,65,69,58,63,56,41,71,67,76,22,73,67,29,45,35,67,66,65,13,14,14,12,12
84188,214026,474673,2016-06-30 00:00:00,74,79,left,high,medium,77,54,55,73,43,70,72,68,65,73,92,91,87,77,62,81,80,87,75,59,74,69,72,65,67,66,70,64,13,8,14,9,15
84205,156384,33681,2013-09-20 00:00:00,66,71,right,medium,medium,67,67,65,60,74,79,68,65,65,78,80,85,75,57,74,73,67,64,63,65,59,20,55,60,75,29,34,32,11,12,15,11,13
84212,191076,129915,2016-04-28 00:00:00,71,74,left,high,medium,66,68,56,67,70,76,78,78,58,75,75,77,72,69,73,84,58,74,72,74,63,49,67,70,57,45,50,49,7,6,14,10,8
84239,198812,210693,2016-02-18 00:00:00,61,61,right,medium,medium,10,14,16,25,13,15,10,15,26,22,29,34,35,59,35,23,54,21,37,12,29,15,9,30,24,11,17,17,58,62,64,62,62
84257,181499,93353,2016-04-07 00:00:00,68,68,right,medium,medium,64,40,45,74,48,63,58,56,68,67,44,47,71,64,72,58,90,90,70,50,62,72,50,70,47,66,69,63,6,14,12,8,14
84278,2116,38722,2012-02-22 00:00:00,65,65,left,low,high,43,35,61,69,63,53,69,65,64,64,61,64,60,63,62,63,70,68,74,73,74,73,53,71,64,62,65,61,8,10,15,12,15
84283,188586,37087,2016-03-24 00:00:00,73,73,right,high,high,66,57,69,75,59,65,58,49,74,73,51,52,55,73,51,77,53,69,77,68,74,73,65,72,57,68,73,66,16,11,12,7,15
84306,202087,237542,2016-04-28 00:00:00,79,84,right,low,medium,88,51,68,79,66,71,90,86,87,78,55,62,68,79,76,88,82,81,76,79,76,78,72,82,75,76,79,73,15,15,14,16,8
84347,183490,40985,2016-03-10 00:00:00,70,70,left,medium,medium,67,32,64,64,35,65,52,45,56,65,76,77,65,67,65,58,71,76,70,39,68,64,41,48,49,71,75,73,8,12,11,8,15
84382,229064,650847,2016-04-07 00:00:00,65,75,right,medium,medium,31,26,67,64,27,64,37,33,58,68,68,78,63,62,53,70,70,65,82,57,78,70,38,48,38,63,66,63,10,15,14,8,9
84389,204082,278831,2016-03-31 00:00:00,77,83,left,medium,medium,36,33,82,69,31,50,30,28,67,59,69,78,60,67,51,50,73,64,79,29,71,82,32,51,45,79,82,77,8,7,10,9,10
84412,12445,24130,2016-04-21 00:00:00,72,72,left,high,high,83,56,64,78,72,66,73,71,80,70,53,63,62,76,58,90,69,67,82,69,79,77,66,61,66,74,79,81,16,6,14,11,11
84434,126463,35576,2014-01-03 00:00:00,58,58,right,medium,medium,53,58,58,60,48,62,54,58,42,61,70,67,71,52,72,63,72,68,63,52,51,23,54,61,70,25,25,25,12,6,6,11,8
84441,184387,105680,2016-03-24 00:00:00,68,72,left,medium,medium,62,66,48,72,68,68,64,71,70,73,68,65,66,66,64,77,70,72,73,72,65,56,63,67,76,39,48,45,13,14,11,14,12
84465,190870,151009,2016-04-07 00:00:00,70,70,right,medium,medium,55,36,76,62,11,54,36,16,60,58,68,67,65,68,61,43,80,72,75,23,83,68,38,51,28,66,72,65,15,9,6,6,6
84489,29488,26165,2012-02-22 00:00:00,73,73,right,medium,medium,61,70,84,70,76,69,74,60,41,75,69,69,69,66,66,81,69,57,94,67,55,46,69,66,74,22,40,26,14,8,7,13,9
84500,189177,97194,2016-04-14 00:00:00,65,69,left,medium,medium,62,63,40,72,66,66,67,66,70,70,56,63,74,63,82,72,77,70,71,65,69,59,60,71,69,51,65,58,7,8,7,13,6
84529,184847,109653,2016-04-14 00:00:00,70,71,left,medium,medium,66,62,39,75,80,69,82,79,65,73,65,63,71,67,76,81,72,70,55,83,39,39,66,68,76,36,37,28,12,8,6,11,11
84545,199602,130298,2015-10-16 00:00:00,74,80,right,high,medium,48,75,64,70,72,71,68,78,53,77,63,63,65,75,58,85,68,63,80,76,75,34,74,60,81,20,26,25,12,13,14,6,11
84564,212486,407118,2016-04-07 00:00:00,55,61,right,medium,medium,49,50,43,62,44,55,49,50,57,58,70,65,58,56,62,53,54,58,48,45,52,39,56,56,55,37,43,43,9,15,16,12,6
84578,203977,52054,2013-04-19 00:00:00,72,72,right,medium,high,64,46,45,71,45,58,51,45,74,69,62,65,62,64,74,62,68,77,77,43,78,76,48,66,56,68,73,71,11,8,7,13,12
84584,207815,288784,2015-07-03 00:00:00,65,73,right,high,medium,64,62,55,60,56,69,59,41,51,64,87,89,84,68,80,67,63,66,46,53,31,25,58,51,64,25,22,21,8,5,12,14,10
84596,210881,356406,2015-01-09 00:00:00,65,76,left,medium,medium,58,59,58,68,62,71,59,60,68,70,70,70,76,60,81,71,80,59,59,65,67,59,54,59,54,61,63,58,8,12,11,9,11
84610,107528,30885,2013-05-31 00:00:00,71,71,right,low,medium,50,37,69,60,35,16,48,47,52,54,57,58,51,57,62,59,78,50,83,40,71,60,17,51,52,72,73,73,8,5,7,10,9
84621,3484,24150,2015-10-16 00:00:00,75,75,right,medium,high,63,29,77,61,32,46,55,35,58,68,34,32,51,74,54,49,61,66,77,23,78,77,32,55,47,77,79,76,9,14,13,10,14
84640,164477,32345,2016-03-10 00:00:00,77,77,right,medium,high,65,45,74,77,62,68,69,59,70,72,55,62,53,68,47,71,75,89,88,60,88,79,44,55,45,81,75,77,14,9,16,14,14
84666,199866,72782,2014-05-16 00:00:00,65,71,left,medium,medium,56,56,71,66,65,66,45,51,60,65,48,50,57,62,59,80,34,81,90,71,82,68,67,59,54,58,66,55,10,11,7,15,5
84676,149310,37266,2012-02-22 00:00:00,71,71,right,medium,medium,67,49,65,72,49,60,51,52,64,70,78,67,69,67,59,75,74,82,79,57,81,72,58,57,56,70,73,71,9,13,12,9,10
84684,173535,112585,2014-04-11 00:00:00,63,68,right,high,medium,56,44,51,60,65,68,64,53,51,70,75,73,72,61,76,64,44,60,54,56,64,31,54,70,54,34,45,32,12,10,10,8,5
84692,51384,32968,2011-08-30 00:00:00,64,64,right,None,3,57,64,71,61,63,66,54,62,48,64,65,68,64,69,58,70,83,74,80,64,71,34,45,61,72,17,43,44,6,5,7,13,15
84700,139643,34447,2016-03-10 00:00:00,63,63,left,high,high,64,45,65,64,66,62,55,64,62,63,74,74,72,61,75,73,90,90,70,71,68,58,56,59,48,53,63,57,6,6,7,6,14
84721,163600,40602,2015-10-16 00:00:00,75,75,right,medium,medium,14,17,12,25,11,14,13,13,23,24,38,47,42,78,34,24,76,36,76,15,24,22,15,33,43,11,11,11,77,69,74,74,80
84750,212516,419207,2016-04-28 00:00:00,64,77,right,medium,medium,30,20,63,66,25,66,30,24,66,68,72,75,65,53,58,38,60,70,74,22,55,62,25,51,34,66,63,64,13,11,15,10,9
84764,156672,40133,2009-02-22 00:00:00,61,64,right,,_0,41,64,61,54,,57,,26,43,58,66,68,,54,,67,,66,64,58,62,54,51,,53,20,20,,13,20,43,20,20
84768,203574,263653,2016-01-21 00:00:00,77,87,right,high,medium,62,29,74,79,27,66,26,29,68,76,74,74,63,76,57,46,72,76,78,41,70,75,48,59,37,79,80,81,7,15,11,10,8
84790,202800,164553,2016-04-28 00:00:00,56,58,right,medium,medium,52,48,54,58,34,52,43,44,55,56,52,54,34,53,51,56,63,41,71,52,63,57,43,52,43,56,57,53,12,10,6,15,9
84809,139621,23117,2016-04-14 00:00:00,65,65,right,medium,low,42,67,71,53,49,57,46,23,42,63,53,53,55,68,32,71,72,65,90,55,71,33,68,54,75,15,15,15,15,8,16,16,7
84830,13732,30627,2016-03-10 00:00:00,84,84,right,medium,high,42,46,90,66,55,45,44,31,64,63,33,34,44,85,46,61,80,67,86,33,85,86,38,59,52,87,87,84,14,5,6,15,8
84857,199522,208676,2016-04-21 00:00:00,67,67,right,medium,medium,50,67,71,66,59,68,57,60,57,71,79,77,71,65,76,63,68,71,62,67,67,24,62,54,63,20,17,17,15,7,15,11,6
84870,52826,25543,2015-03-20 00:00:00,72,72,right,high,low,67,72,73,69,76,75,61,67,50,72,78,79,76,67,58,77,79,62,74,65,78,44,69,62,76,25,32,24,11,12,10,12,7
84886,202456,142994,2016-03-31 00:00:00,67,68,right,medium,medium,53,66,74,59,59,56,57,68,49,64,62,62,59,67,55,74,78,67,81,63,76,26,69,60,65,25,37,33,13,7,13,6,14
84907,118359,32968,2015-01-09 00:00:00,63,63,right,None,3,57,61,67,62,62,59,54,62,55,62,60,63,59,66,58,69,82,72,80,63,71,34,56,64,72,25,43,44,6,5,7,13,15
84926,49425,30839,2015-10-30 00:00:00,73,73,right,medium,medium,65,47,77,72,52,48,43,70,74,66,36,47,56,73,70,71,77,56,74,56,82,66,44,58,67,76,73,73,14,12,16,8,9
84954,158483,25811,2014-07-25 00:00:00,65,65,right,medium,medium,25,25,25,21,25,25,25,25,22,25,41,40,48,60,37,24,65,29,75,25,38,21,25,25,23,25,25,25,67,64,61,64,68
84969,185068,78901,2016-04-28 00:00:00,71,72,left,medium,high,70,69,68,65,53,72,35,37,58,71,84,84,74,69,76,77,82,82,68,61,76,46,71,67,70,35,38,30,12,16,8,12,7
84996,224983,355713,2015-02-27 00:00:00,64,68,right,medium,medium,61,50,46,62,49,68,60,47,55,65,73,77,76,62,72,60,47,51,44,52,28,20,60,60,60,29,29,29,8,6,6,7,7
85000,178363,103468,2016-04-07 00:00:00,68,68,right,medium,medium,11,12,15,34,13,10,11,10,33,17,53,56,38,72,38,14,52,27,70,11,29,20,11,26,15,11,13,12,66,66,60,70,71
85024,210455,360918,2015-09-21 00:00:00,76,82,right,None,2,76,28,62,66,44,65,60,54,59,72,78,83,75,67,76,66,79,84,69,45,80,76,53,50,46,78,77,82,7,10,12,10,6
85039,138726,33086,2016-04-14 00:00:00,74,74,left,medium,medium,57,52,82,64,45,52,42,52,60,59,48,45,50,68,46,64,77,65,79,40,82,68,39,48,48,74,78,80,6,6,12,16,7
85067,199728,191136,2016-06-30 00:00:00,71,75,left,high,medium,69,47,75,68,38,61,76,62,55,68,76,77,69,59,64,60,77,81,75,48,71,72,61,59,45,69,70,72,8,9,15,12,16
85092,233231,636565,2016-03-03 00:00:00,60,74,right,medium,medium,38,60,61,45,62,59,42,50,32,58,67,66,57,61,68,56,66,58,60,64,35,16,63,49,65,15,12,16,9,11,9,11,13
85094,44900,27327,2011-02-22 00:00:00,71,83,right,y,es,67,74,68,69,72,65,71,68,62,73,69,72,74,80,72,70,70,70,69,70,68,29,84,78,87,42,30,32,12,7,10,11,15
85103,2392,23512,2014-10-24 00:00:00,62,62,right,medium,low,48,63,68,54,51,52,50,27,46,56,49,55,58,63,43,68,54,67,92,57,67,48,68,64,67,47,48,45,10,15,12,9,8
85128,184434,183347,2015-02-27 00:00:00,65,69,left,medium,high,44,40,70,56,31,43,28,48,47,50,66,60,56,63,52,41,77,58,76,49,75,61,46,32,45,60,65,64,12,15,10,10,10
85146,201146,449494,2016-06-02 00:00:00,73,73,right,medium,high,51,30,44,77,30,43,45,48,70,69,65,64,66,64,54,67,64,77,80,34,73,75,45,57,53,72,81,71,8,7,14,13,15
85163,201999,239856,2016-03-24 00:00:00,72,80,right,medium,medium,66,43,62,67,30,66,34,26,62,73,72,73,71,69,69,35,65,73,71,32,88,68,52,48,47,75,78,80,7,13,15,13,15
85187,200539,478390,2016-06-30 00:00:00,66,70,left,medium,medium,46,38,56,65,23,42,44,34,61,62,50,53,58,74,55,42,73,68,68,31,59,70,43,63,36,61,74,68,13,7,12,11,13
85207,203929,129275,2016-04-14 00:00:00,63,64,left,medium,medium,36,36,68,51,46,28,52,59,46,48,53,59,56,61,39,68,46,62,81,53,66,62,35,43,66,60,65,59,12,14,11,15,15
85218,209160,142357,2013-04-26 00:00:00,58,65,right,medium,high,52,46,51,64,48,56,41,43,59,62,66,65,62,63,67,55,54,74,67,46,57,53,47,59,57,47,52,44,7,6,11,12,8
85223,45139,36841,2013-03-08 00:00:00,64,64,right,medium,medium,53,36,66,63,43,42,58,52,61,57,45,52,47,64,57,59,61,70,69,51,67,68,21,57,54,63,65,62,11,11,15,11,9
85235,169748,95233,2013-12-06 00:00:00,59,65,left,high,medium,78,29,46,64,45,61,71,63,57,65,69,72,72,62,73,65,70,71,57,40,67,54,63,61,39,56,48,50,5,9,12,9,6
85247,142822,33852,2015-11-26 00:00:00,74,74,right,high,high,72,63,63,77,58,81,67,70,74,80,61,67,73,75,63,80,61,59,77,73,55,68,69,71,71,72,65,59,6,9,16,10,10
85278,208334,307210,2016-06-02 00:00:00,78,80,left,medium,medium,75,55,71,77,51,77,65,65,72,78,76,77,72,77,68,69,61,84,74,61,71,80,58,68,62,74,78,79,9,10,10,12,14
85308,208805,242260,2015-07-03 00:00:00,64,71,left,medium,medium,68,40,67,66,26,57,37,32,63,64,74,72,62,61,64,60,73,65,72,31,73,62,62,42,40,62,62,63,9,9,8,14,11
85315,210324,331542,2016-01-07 00:00:00,76,79,right,medium,low,72,68,40,77,61,79,69,71,65,77,82,78,82,75,79,66,61,72,52,62,43,46,76,76,74,32,29,26,6,6,10,10,10
85342,136110,6800,2014-07-18 00:00:00,64,64,right,medium,medium,36,30,67,64,28,35,31,45,64,58,34,48,34,58,56,60,42,60,80,35,70,68,27,42,65,62,65,59,6,8,8,10,8
85360,52115,34262,2016-05-19 00:00:00,66,66,right,high,medium,69,61,27,68,65,62,66,65,60,64,72,74,75,71,64,85,58,63,63,69,56,37,60,65,65,44,21,22,16,11,12,11,7
85378,172553,120598,2016-04-28 00:00:00,76,77,right,medium,medium,14,12,17,30,11,15,14,13,34,19,62,52,52,69,57,22,59,23,84,15,27,23,14,49,12,12,13,15,80,70,71,78,80
85401,197813,210142,2016-02-18 00:00:00,75,77,right,high,medium,74,73,60,80,69,75,72,67,75,77,75,78,72,74,63,75,61,79,73,73,77,75,68,73,72,70,75,68,8,8,14,15,11
85426,204615,280896,2013-05-31 00:00:00,59,65,right,medium,medium,14,15,13,32,15,15,18,15,24,23,41,40,33,50,39,29,62,33,71,13,22,24,12,3,28,14,19,18,66,54,61,53,63
85433,45842,26527,2016-04-21 00:00:00,77,77,left,medium,medium,60,56,80,70,50,47,59,60,61,64,50,53,34,80,42,61,68,62,82,57,82,81,50,55,51,77,79,75,9,12,16,14,11
85454,223550,557342,2016-03-10 00:00:00,51,61,right,medium,medium,19,13,20,29,12,20,19,13,25,25,46,46,30,51,49,24,55,30,70,18,17,22,15,11,26,15,16,15,57,47,56,45,54
85460,189576,191140,2016-03-03 00:00:00,69,77,right,medium,medium,59,35,70,63,44,43,57,34,52,54,69,78,64,64,58,22,82,72,51,34,77,68,39,44,41,70,73,78,12,10,8,15,16
85480,194706,186120,2010-08-30 00:00:00,61,71,right,,_0,71,63,60,64,57,58,50,42,65,58,69,64,63,58,62,62,67,65,74,44,59,22,51,64,53,26,16,18,15,15,6,7,12
85484,176769,39122,2016-03-24 00:00:00,83,83,right,high,medium,74,87,81,79,85,84,85,77,71,88,76,77,82,85,67,82,69,75,62,84,61,32,87,83,83,16,29,28,12,11,7,8,5
85519,51424,131845,2011-02-22 00:00:00,69,72,right,,_0,58,77,63,60,62,59,64,42,52,68,75,76,64,79,61,73,57,69,63,47,53,32,75,58,71,23,34,29,15,11,7,5,9
85527,231873,710807,2016-04-21 00:00:00,67,77,left,medium,low,39,66,45,69,30,70,31,38,67,68,69,62,60,64,79,40,62,55,42,65,59,38,66,65,37,28,37,39,10,12,10,9,6
85535,213520,432825,2015-09-21 00:00:00,64,69,left,medium,medium,64,41,39,52,36,65,39,32,58,58,74,74,61,60,64,39,61,72,70,41,51,60,52,51,36,68,69,70,8,14,11,14,10
85547,183605,93361,2014-03-14 00:00:00,64,64,right,medium,medium,46,62,62,64,63,63,41,54,55,63,72,74,69,57,63,68,67,71,71,62,31,32,62,63,67,25,25,25,7,10,9,10,13
85564,223947,466484,2015-09-21 00:00:00,62,72,right,medium,medium,54,63,63,57,61,64,42,37,53,61,76,73,69,50,59,63,73,44,65,61,58,20,60,41,57,24,24,23,11,8,11,12,15
85568,184312,40686,2016-04-28 00:00:00,77,77,right,high,low,78,66,53,73,68,80,67,47,54,78,94,96,86,74,80,70,64,76,66,57,55,24,76,66,63,20,30,30,11,5,9,6,5
85597,49678,37979,2014-09-23 00:00:00,68,68,left,medium,high,67,57,62,70,72,65,67,69,68,67,76,73,75,76,85,74,78,76,62,70,87,66,62,67,57,67,69,70,14,15,15,8,14
85613,142762,18848,2016-02-18 00:00:00,71,71,left,medium,high,50,35,71,58,40,49,43,38,51,56,48,53,36,66,55,52,82,61,75,27,81,71,17,41,41,71,73,69,7,11,6,6,14
85634,150568,26236,2016-01-14 00:00:00,70,70,left,medium,medium,74,54,67,73,61,63,69,66,68,71,73,69,68,65,72,66,67,70,68,57,72,64,65,70,38,74,73,70,16,13,8,15,11
85652,209816,201102,2016-03-24 00:00:00,64,70,left,medium,medium,50,37,63,54,42,57,35,41,52,59,65,68,58,52,58,64,67,63,84,44,72,57,54,57,42,61,64,60,14,6,8,8,9
85658,228294,625167,2015-09-21 00:00:00,62,70,right,medium,medium,55,32,50,59,36,59,40,37,40,59,65,63,60,60,78,33,61,56,40,34,63,61,51,40,49,68,71,67,14,16,6,9,8
85661,220128,113792,2016-04-07 00:00:00,74,74,right,high,high,61,77,68,71,73,77,63,38,51,79,78,74,78,74,75,75,55,68,63,75,65,34,74,59,65,21,23,21,13,13,16,12,9
85672,215322,317771,2016-02-11 00:00:00,73,79,left,high,medium,73,44,60,66,52,72,70,70,60,71,78,82,74,71,77,79,70,84,58,76,79,70,69,60,40,71,75,75,15,6,9,13,10
85690,177569,24123,2016-05-12 00:00:00,76,76,right,high,medium,77,68,52,78,69,79,79,75,74,83,79,78,78,70,87,84,78,69,63,82,58,49,69,75,69,48,51,48,10,8,12,6,10
85720,199195,208984,2016-03-03 00:00:00,72,72,right,high,high,61,49,39,74,54,71,62,66,73,71,72,71,71,74,84,57,77,91,62,62,72,74,65,69,55,65,71,63,9,7,12,8,9
85739,170370,189101,2016-05-12 00:00:00,79,81,right,medium,medium,83,62,57,84,69,81,80,76,78,85,72,68,74,79,74,68,69,70,63,74,59,63,80,83,59,54,58,55,15,15,7,10,12
85758,184589,159856,2016-04-28 00:00:00,57,59,right,high,low,46,46,54,56,63,57,30,55,31,60,74,73,76,52,77,61,72,76,56,49,26,44,60,55,64,11,42,38,14,13,11,8,12
85778,213331,469700,2016-01-07 00:00:00,76,88,right,medium,medium,35,19,78,71,24,54,30,27,64,62,65,71,49,74,34,44,71,60,91,25,67,72,27,60,38,76,78,74,11,8,7,9,14
85802,50509,24664,2015-12-17 00:00:00,62,62,right,medium,medium,58,53,51,65,59,58,67,48,68,67,49,41,47,62,60,64,60,51,66,58,69,62,51,63,63,60,57,53,15,9,6,16,15
85821,163619,25416,2016-05-12 00:00:00,69,69,left,high,high,66,60,30,67,50,73,59,62,60,71,80,91,92,54,90,69,82,86,62,68,52,47,63,62,48,43,49,35,11,6,11,11,14
85849,183546,189074,2016-05-12 00:00:00,70,70,right,medium,high,59,52,63,72,53,67,44,41,66,68,78,74,72,73,76,61,81,90,63,58,75,68,58,59,41,68,71,71,6,8,13,14,11
85876,183422,46354,2016-06-02 00:00:00,72,72,right,medium,high,60,68,45,77,60,72,66,63,72,71,68,68,72,74,69,75,58,88,64,77,69,61,71,76,71,43,70,64,16,9,12,11,12
85912,13144,25730,2010-08-30 00:00:00,69,75,right,None,o,67,65,67,67,66,72,67,73,62,72,81,83,78,68,69,67,58,71,63,60,54,47,68,62,65,40,47,38,7,5,12,12,7
85918,176530,43096,2015-09-21 00:00:00,63,63,left,medium,medium,48,37,63,72,44,60,49,54,65,64,52,61,65,70,64,47,59,74,60,40,63,61,48,58,32,55,65,57,13,9,13,10,6
85928,156542,38378,2016-04-21 00:00:00,67,67,right,high,medium,70,66,52,65,65,72,70,69,59,67,78,74,76,65,75,69,73,47,62,68,56,44,64,62,57,32,40,42,16,14,13,8,13
85953,231408,682552,2016-05-05 00:00:00,65,84,right,medium,medium,39,66,64,53,50,66,46,34,41,63,89,91,73,58,69,66,65,72,67,57,30,16,60,53,78,20,17,23,6,12,11,8,9
85956,199764,215307,2016-06-02 00:00:00,68,72,right,medium,medium,13,10,14,36,10,10,10,13,34,18,46,42,37,65,42,25,68,39,54,10,13,16,14,22,13,14,13,11,75,68,64,63,70
85975,171399,101920,2015-02-13 00:00:00,66,66,right,medium,medium,25,25,25,25,25,25,25,25,25,22,44,54,30,69,45,25,70,38,67,25,31,25,25,25,25,25,25,25,70,61,48,62,71
85978,169069,40007,2016-05-05 00:00:00,71,71,right,high,medium,73,39,59,72,48,69,57,44,67,70,66,67,68,60,65,55,63,79,67,62,77,68,68,52,52,71,73,80,11,10,6,16,14
86002,198970,192319,2016-03-03 00:00:00,63,67,right,medium,medium,41,28,70,53,38,40,38,31,37,51,55,61,57,66,48,55,72,60,80,39,61,61,25,50,44,56,61,65,6,13,12,9,8
86013,186389,158235,2012-08-31 00:00:00,64,73,right,medium,medium,56,19,68,57,17,59,36,21,54,62,71,71,71,63,51,37,48,60,61,24,69,66,38,51,47,66,65,63,7,10,14,14,12
86019,170472,25830,2016-01-21 00:00:00,68,68,left,high,high,65,62,60,64,50,63,46,53,61,64,74,75,74,63,68,53,58,90,70,54,64,65,61,55,53,68,69,66,6,8,11,15,7
86047,171995,150644,2015-10-16 00:00:00,75,75,right,high,medium,51,77,65,62,73,84,60,62,45,79,87,87,86,80,85,72,74,55,45,75,59,29,79,59,59,18,17,16,6,8,9,9,11
86074,159043,38216,2014-05-16 00:00:00,74,75,right,medium,low,63,67,55,67,57,78,66,56,59,74,87,91,85,76,78,64,69,71,46,55,41,31,75,69,61,25,22,21,14,7,11,11,6
86097,182878,101588,2013-09-20 00:00:00,71,75,right,low,low,62,72,60,65,75,75,72,74,41,77,69,65,67,69,62,80,57,62,69,68,28,30,72,63,76,25,21,25,5,13,15,11,9
86109,200298,193807,2016-05-19 00:00:00,68,69,right,None,1,69,17,71,64,23,43,35,36,53,61,69,70,57,62,64,46,74,83,79,25,70,63,31,34,35,66,69,68,16,15,13,8,15
86125,223816,495107,2016-06-16 00:00:00,74,82,right,medium,medium,61,78,61,65,75,71,67,48,58,73,83,78,75,74,77,78,58,67,74,74,68,33,75,62,72,20,35,23,12,14,10,7,10
86135,189729,96645,2015-04-10 00:00:00,69,74,right,medium,medium,25,29,71,61,25,47,25,25,55,56,68,70,68,68,53,57,73,68,72,25,69,72,25,24,33,71,70,67,7,5,7,9,8
86157,229845,393337,2016-03-31 00:00:00,60,60,right,high,medium,60,41,52,64,56,64,61,35,56,70,68,62,71,51,74,58,49,60,58,40,60,57,66,64,46,38,50,51,8,11,9,10,7
86164,142783,38606,2016-03-31 00:00:00,65,65,right,medium,medium,70,50,70,73,63,65,53,72,72,69,55,54,66,61,62,70,59,67,69,65,72,63,56,52,67,61,57,55,11,6,10,7,13
86176,201982,240837,2016-06-23 00:00:00,75,77,right,medium,high,75,67,56,75,60,76,76,77,64,78,82,79,77,74,82,74,65,82,73,68,73,62,77,70,63,57,65,62,15,7,7,10,8
86203,112472,33729,2011-02-22 00:00:00,68,78,left,None,o,69,61,60,62,64,71,73,69,65,73,65,66,67,72,63,72,65,64,62,68,60,47,71,67,72,19,15,28,8,9,8,13,12
86211,110376,37871,2015-09-21 00:00:00,75,75,right,medium,low,61,80,69,79,75,80,84,83,69,78,70,53,79,78,69,75,78,70,69,75,58,45,80,75,78,18,22,24,6,8,8,15,6
86245,162890,33312,2016-03-17 00:00:00,69,69,right,medium,high,57,50,67,64,42,53,55,52,61,64,70,75,70,69,67,57,86,78,72,56,72,73,55,53,51,67,69,64,8,8,13,14,15
86275,194349,179397,2014-05-16 00:00:00,65,73,right,high,low,59,58,52,59,43,68,47,53,52,62,88,91,72,64,73,53,53,67,53,48,37,49,58,52,49,38,36,32,5,10,15,7,9
86288,169850,35954,2013-03-22 00:00:00,60,63,right,medium,medium,11,13,12,13,15,11,12,10,16,20,50,50,34,52,47,27,53,32,47,19,16,22,12,17,32,10,13,12,61,60,56,62,60
86297,189338,114680,2016-03-24 00:00:00,72,74,right,medium,medium,70,65,54,68,66,74,75,70,63,73,83,84,77,72,74,78,66,57,54,64,56,30,68,68,61,34,30,25,9,15,12,14,6
86332,198164,213729,2016-03-24 00:00:00,77,79,right,high,low,71,73,32,81,57,82,80,76,68,82,80,74,89,73,79,65,69,65,58,71,56,25,77,78,70,15,15,14,16,16,9,14,9
86360,173602,41568,2016-01-21 00:00:00,70,70,right,medium,medium,49,46,58,70,46,48,53,45,70,63,61,63,65,65,62,60,61,72,76,42,60,75,48,65,27,71,77,72,6,8,9,15,14
86374,138436,33881,2016-03-03 00:00:00,74,74,right,high,high,75,75,74,72,67,72,64,56,61,73,67,68,76,74,68,73,76,91,84,69,81,61,75,69,72,61,56,44,8,14,7,10,6
86403,178141,45490,2015-07-03 00:00:00,64,64,right,high,low,63,61,57,61,66,61,63,67,56,62,74,78,76,67,67,72,68,68,66,69,47,43,64,62,62,25,47,52,15,9,15,13,10
86419,50641,38697,2016-01-28 00:00:00,71,71,right,medium,high,41,37,72,60,37,31,35,31,54,60,33,34,50,69,61,42,73,33,82,36,72,72,27,57,51,77,71,68,10,7,10,9,11
86443,492,32574,2014-11-14 00:00:00,73,73,right,medium,medium,62,31,72,69,42,57,52,38,67,66,31,30,55,68,60,67,69,63,72,55,74,75,55,46,51,76,76,73,13,5,14,13,9
86462,202379,280483,2016-04-07 00:00:00,72,73,right,high,high,65,66,59,66,59,72,57,52,61,73,90,92,82,76,69,76,93,68,77,60,72,48,76,58,45,27,37,29,6,15,10,10,13
86481,165816,19352,2015-02-27 00:00:00,73,73,right,high,medium,78,56,53,68,64,73,70,61,64,78,86,84,83,68,89,79,59,79,70,65,72,70,68,64,58,69,72,72,5,5,14,5,11
86517,189169,128732,2016-03-10 00:00:00,79,80,right,medium,medium,61,84,77,63,74,73,40,38,46,79,68,79,67,75,48,85,74,73,85,73,81,28,83,65,78,24,24,32,7,8,15,10,6
86550,191025,209466,2010-08-30 00:00:00,67,73,right,,_0,32,20,76,28,22,18,26,29,26,37,63,69,56,66,71,56,79,74,72,14,78,60,21,45,34,63,70,67,15,10,10,12,12
86553,169609,95344,2016-04-21 00:00:00,68,68,left,medium,high,61,32,68,60,34,57,46,49,55,64,69,72,62,60,53,45,73,78,75,43,66,70,46,46,29,66,77,64,12,11,6,9,15
